success,failure,stuck,success_percent,failure_percent,stuck_percent
38,32,89,0.239,0.2013,0.5597
38,32,90,0.2375,0.2,0.5625
38,33,90,0.236,0.205,0.559
38,33,91,0.2346,0.2037,0.5617
38,33,92,0.2331,0.2025,0.5644
38,33,93,0.2317,0.2012,0.5671
38,33,94,0.2303,0.2,0.5697
38,33,95,0.2289,0.1988,0.5723
38,33,96,0.2275,0.1976,0.5749
38,33,97,0.2262,0.1964,0.5774
38,33,98,0.2249,0.1953,0.5799
38,33,99,0.2235,0.1941,0.5824
38,33,100,0.2222,0.193,0.5848
38,33,101,0.2209,0.1919,0.5872
38,33,102,0.2197,0.1908,0.5896
38,33,103,0.2184,0.1897,0.592
38,33,104,0.2171,0.1886,0.5943
39,33,104,0.2216,0.1875,0.5909
39,33,105,0.2203,0.1864,0.5932
39,33,106,0.2191,0.1854,0.5955
39,33,107,0.2179,0.1844,0.5978
39,33,108,0.2167,0.1833,0.6
39,33,109,0.2155,0.1823,0.6022
39,33,110,0.2143,0.1813,0.6044
39,33,111,0.2131,0.1803,0.6066
39,33,112,0.212,0.1793,0.6087
39,33,113,0.2108,0.1784,0.6108
39,33,114,0.2097,0.1774,0.6129
39,33,115,0.2086,0.1765,0.615
39,33,116,0.2074,0.1755,0.617
39,33,117,0.2063,0.1746,0.619
39,33,118,0.2053,0.1737,0.6211
39,33,119,0.2042,0.1728,0.623
39,33,120,0.2031,0.1719,0.625
39,33,121,0.2021,0.171,0.6269
39,33,122,0.201,0.1701,0.6289
39,33,123,0.2,0.1692,0.6308
39,33,124,0.199,0.1684,0.6327
39,33,125,0.198,0.1675,0.6345
39,33,126,0.197,0.1667,0.6364
39,33,127,0.196,0.1658,0.6382
39,33,128,0.195,0.165,0.64
39,33,129,0.194,0.1642,0.6418
39,33,130,0.1931,0.1634,0.6436
39,33,131,0.1921,0.1626,0.6453
39,34,131,0.1912,0.1667,0.6422
39,34,132,0.1902,0.1659,0.6439
39,34,133,0.1893,0.165,0.6456
39,34,134,0.1884,0.1643,0.6473
39,34,135,0.1875,0.1635,0.649
39,34,136,0.1866,0.1627,0.6507
39,34,137,0.1857,0.1619,0.6524
39,34,138,0.1848,0.1611,0.654
39,34,139,0.184,0.1604,0.6557
39,34,140,0.1831,0.1596,0.6573
39,34,141,0.1822,0.1589,0.6589
39,34,142,0.1814,0.1581,0.6605
39,34,143,0.1806,0.1574,0.662
39,34,144,0.1797,0.1567,0.6636
39,34,145,0.1789,0.156,0.6651
40,34,145,0.1826,0.1553,0.6621
40,34,146,0.1818,0.1545,0.6636
40,34,147,0.181,0.1538,0.6652
40,34,148,0.1802,0.1532,0.6667
40,34,149,0.1794,0.1525,0.6682
40,34,150,0.1786,0.1518,0.6696
40,34,151,0.1778,0.1511,0.6711
40,34,152,0.177,0.1504,0.6726
40,34,153,0.1762,0.1498,0.674
40,34,154,0.1754,0.1491,0.6754
40,34,155,0.1747,0.1485,0.6769
40,34,156,0.1739,0.1478,0.6783
40,35,156,0.1732,0.1515,0.6753
40,35,157,0.1724,0.1509,0.6767
40,35,158,0.1717,0.1502,0.6781
40,35,159,0.1709,0.1496,0.6795
40,35,160,0.1702,0.1489,0.6809
40,36,160,0.1695,0.1525,0.678
40,36,161,0.1688,0.1519,0.6793
40,36,162,0.1681,0.1513,0.6807
40,36,163,0.1674,0.1506,0.682
40,36,164,0.1667,0.15,0.6833
40,36,165,0.166,0.1494,0.6846
40,36,166,0.1653,0.1488,0.686
40,36,167,0.1646,0.1481,0.6872
40,36,168,0.1639,0.1475,0.6885
40,36,169,0.1633,0.1469,0.6898
40,36,170,0.1626,0.1463,0.6911
40,36,171,0.1619,0.1457,0.6923
40,36,172,0.1613,0.1452,0.6935
40,36,173,0.1606,0.1446,0.6948
40,36,174,0.16,0.144,0.696
40,36,175,0.1594,0.1434,0.6972
40,36,176,0.1587,0.1429,0.6984
40,36,177,0.1581,0.1423,0.6996
40,36,178,0.1575,0.1417,0.7008
40,36,179,0.1569,0.1412,0.702
40,36,180,0.1562,0.1406,0.7031
40,36,181,0.1556,0.1401,0.7043
40,36,182,0.155,0.1395,0.7054
40,36,183,0.1544,0.139,0.7066
40,36,184,0.1538,0.1385,0.7077
40,36,185,0.1533,0.1379,0.7088
40,36,186,0.1527,0.1374,0.7099
40,36,187,0.1521,0.1369,0.711
41,36,187,0.1553,0.1364,0.7083
41,36,188,0.1547,0.1358,0.7094
41,36,189,0.1541,0.1353,0.7105
41,36,190,0.1536,0.1348,0.7116
41,36,191,0.153,0.1343,0.7127
41,36,192,0.1524,0.1338,0.7138
41,36,193,0.1519,0.1333,0.7148
41,36,194,0.1513,0.1328,0.7159
41,36,195,0.1507,0.1324,0.7169
41,36,196,0.1502,0.1319,0.7179
41,36,197,0.1496,0.1314,0.719
41,36,198,0.1491,0.1309,0.72
41,36,199,0.1486,0.1304,0.721
41,36,200,0.148,0.13,0.722
41,36,201,0.1475,0.1295,0.723
41,36,202,0.147,0.129,0.724
41,36,203,0.1464,0.1286,0.725
41,36,204,0.1459,0.1281,0.726
41,36,205,0.1454,0.1277,0.727
41,36,206,0.1449,0.1272,0.7279
41,36,207,0.1444,0.1268,0.7289
41,36,208,0.1439,0.1263,0.7298
41,36,209,0.1434,0.1259,0.7308
41,36,210,0.1429,0.1254,0.7317
41,36,211,0.1424,0.125,0.7326
41,36,212,0.1419,0.1246,0.7336
41,36,213,0.1414,0.1241,0.7345
41,36,214,0.1409,0.1237,0.7354
41,36,215,0.1404,0.1233,0.7363
41,36,216,0.1399,0.1229,0.7372
41,36,217,0.1395,0.1224,0.7381
41,36,218,0.139,0.122,0.739
41,36,219,0.1385,0.1216,0.7399
41,36,220,0.138,0.1212,0.7407
41,36,221,0.1376,0.1208,0.7416
41,36,222,0.1371,0.1204,0.7425
41,36,223,0.1367,0.12,0.7433
41,36,224,0.1362,0.1196,0.7442
41,36,225,0.1358,0.1192,0.745
41,36,226,0.1353,0.1188,0.7459
41,36,227,0.1349,0.1184,0.7467
41,36,228,0.1344,0.118,0.7475
41,36,229,0.134,0.1176,0.7484
41,36,230,0.1336,0.1173,0.7492
41,36,231,0.1331,0.1169,0.75
41,36,232,0.1327,0.1165,0.7508
41,36,233,0.1323,0.1161,0.7516
41,36,234,0.1318,0.1158,0.7524
41,36,235,0.1314,0.1154,0.7532
41,36,236,0.131,0.115,0.754
41,36,237,0.1306,0.1146,0.7548
41,37,237,0.1302,0.1175,0.7524
42,37,237,0.1329,0.1171,0.75
42,37,238,0.1325,0.1167,0.7508
42,37,239,0.1321,0.1164,0.7516
42,37,240,0.1317,0.116,0.7524
42,37,241,0.1312,0.1156,0.7531
42,37,242,0.1308,0.1153,0.7539
42,37,243,0.1304,0.1149,0.7547
42,37,244,0.13,0.1146,0.7554
42,37,245,0.1296,0.1142,0.7562
42,37,246,0.1292,0.1138,0.7569
42,37,247,0.1288,0.1135,0.7577
42,37,248,0.1284,0.1131,0.7584
42,37,249,0.128,0.1128,0.7591
42,37,250,0.1277,0.1125,0.7599
42,37,251,0.1273,0.1121,0.7606
42,37,252,0.1269,0.1118,0.7613
42,37,253,0.1265,0.1114,0.762
42,37,254,0.1261,0.1111,0.7628
42,37,255,0.1257,0.1108,0.7635
42,37,256,0.1254,0.1104,0.7642
42,37,257,0.125,0.1101,0.7649
42,37,258,0.1246,0.1098,0.7656
42,37,259,0.1243,0.1095,0.7663
42,37,260,0.1239,0.1091,0.767
43,37,260,0.1265,0.1088,0.7647
43,37,261,0.1261,0.1085,0.7654
43,37,262,0.1257,0.1082,0.7661
43,37,263,0.1254,0.1079,0.7668
43,37,264,0.125,0.1076,0.7674
43,37,265,0.1246,0.1072,0.7681
43,37,266,0.1243,0.1069,0.7688
43,38,266,0.1239,0.1095,0.7666
43,38,267,0.1236,0.1092,0.7672
43,38,268,0.1232,0.1089,0.7679
43,38,269,0.1229,0.1086,0.7686
43,38,270,0.1225,0.1083,0.7692
43,39,270,0.1222,0.1108,0.767
43,39,271,0.1218,0.1105,0.7677
43,39,272,0.1215,0.1102,0.7684
43,39,273,0.1211,0.1099,0.769
43,39,274,0.1208,0.1096,0.7697
43,39,275,0.1204,0.1092,0.7703
43,39,276,0.1201,0.1089,0.7709
43,39,277,0.1198,0.1086,0.7716
43,39,278,0.1194,0.1083,0.7722
43,39,279,0.1191,0.108,0.7729
43,39,280,0.1188,0.1077,0.7735
43,39,281,0.1185,0.1074,0.7741
43,39,282,0.1181,0.1071,0.7747
43,39,283,0.1178,0.1068,0.7753
43,39,284,0.1175,0.1066,0.776
43,39,285,0.1172,0.1063,0.7766
43,39,286,0.1168,0.106,0.7772
43,39,287,0.1165,0.1057,0.7778
43,39,288,0.1162,0.1054,0.7784
44,39,288,0.1186,0.1051,0.7763
44,39,289,0.1183,0.1048,0.7769
44,40,289,0.118,0.1072,0.7748
44,40,290,0.1176,0.107,0.7754
44,40,291,0.1173,0.1067,0.776
44,40,292,0.117,0.1064,0.7766
44,40,293,0.1167,0.1061,0.7772
44,40,294,0.1164,0.1058,0.7778
44,40,295,0.1161,0.1055,0.7784
44,40,296,0.1158,0.1053,0.7789
44,40,297,0.1155,0.105,0.7795
44,40,298,0.1152,0.1047,0.7801
44,40,299,0.1149,0.1044,0.7807
44,40,300,0.1146,0.1042,0.7812
44,40,301,0.1143,0.1039,0.7818
44,40,302,0.114,0.1036,0.7824
44,40,303,0.1137,0.1034,0.7829
44,40,304,0.1134,0.1031,0.7835
45,40,304,0.1157,0.1028,0.7815
45,40,305,0.1154,0.1026,0.7821
45,40,306,0.1151,0.1023,0.7826
45,40,307,0.1148,0.102,0.7832
45,40,308,0.1145,0.1018,0.7837
45,40,309,0.1142,0.1015,0.7843
45,40,310,0.1139,0.1013,0.7848
45,40,311,0.1136,0.101,0.7854
45,40,312,0.1134,0.1008,0.7859
45,40,313,0.1131,0.1005,0.7864
45,40,314,0.1128,0.1003,0.787
45,40,315,0.1125,0.1,0.7875
45,40,316,0.1122,0.0998,0.788
45,40,317,0.1119,0.0995,0.7886
45,40,318,0.1117,0.0993,0.7891
45,40,319,0.1114,0.099,0.7896
45,40,320,0.1111,0.0988,0.7901
45,40,321,0.1108,0.0985,0.7906
45,40,322,0.1106,0.0983,0.7912
45,40,323,0.1103,0.098,0.7917
46,40,323,0.1125,0.0978,0.7897
46,40,324,0.1122,0.0976,0.7902
46,40,325,0.1119,0.0973,0.7908
46,40,326,0.1117,0.0971,0.7913
46,40,327,0.1114,0.0969,0.7918
46,40,328,0.1111,0.0966,0.7923
46,40,329,0.1108,0.0964,0.7928
46,40,330,0.1106,0.0962,0.7933
46,40,331,0.1103,0.0959,0.7938
46,40,332,0.11,0.0957,0.7943
46,40,333,0.1098,0.0955,0.7947
46,40,334,0.1095,0.0952,0.7952
46,40,335,0.1093,0.095,0.7957
47,40,335,0.1114,0.0948,0.7938
47,41,335,0.1111,0.0969,0.792
47,42,335,0.1108,0.0991,0.7901
47,42,336,0.1106,0.0988,0.7906
47,42,337,0.1103,0.0986,0.7911
47,42,338,0.1101,0.0984,0.7916
47,42,339,0.1098,0.0981,0.7921
47,42,340,0.1096,0.0979,0.7925
48,42,340,0.1116,0.0977,0.7907
48,42,341,0.1114,0.0974,0.7912
48,42,342,0.1111,0.0972,0.7917
48,42,343,0.1109,0.097,0.7921
48,42,344,0.1106,0.0968,0.7926
48,42,345,0.1103,0.0966,0.7931
48,42,346,0.1101,0.0963,0.7936
48,42,347,0.1098,0.0961,0.7941
48,42,348,0.1096,0.0959,0.7945
48,42,349,0.1093,0.0957,0.795
48,42,350,0.1091,0.0955,0.7955
48,42,351,0.1088,0.0952,0.7959
49,42,351,0.1109,0.095,0.7941
49,42,352,0.1106,0.0948,0.7946
49,42,353,0.1104,0.0946,0.795
49,42,354,0.1101,0.0944,0.7955
49,42,355,0.1099,0.0942,0.796
49,42,356,0.1096,0.094,0.7964
49,42,357,0.1094,0.0938,0.7969
49,42,358,0.1091,0.0935,0.7973
49,42,359,0.1089,0.0933,0.7978
49,42,360,0.1086,0.0931,0.7982
49,42,361,0.1084,0.0929,0.7987
49,42,362,0.1082,0.0927,0.7991
49,42,363,0.1079,0.0925,0.7996
49,42,364,0.1077,0.0923,0.8
49,42,365,0.1075,0.0921,0.8004
49,42,366,0.1072,0.0919,0.8009
49,42,367,0.107,0.0917,0.8013
49,42,368,0.1068,0.0915,0.8017
49,42,369,0.1065,0.0913,0.8022
49,42,370,0.1063,0.0911,0.8026
49,42,371,0.1061,0.0909,0.803
49,42,372,0.1058,0.0907,0.8035
49,42,373,0.1056,0.0905,0.8039
49,42,374,0.1054,0.0903,0.8043
49,42,375,0.1052,0.0901,0.8047
49,42,376,0.1049,0.0899,0.8051
49,42,377,0.1047,0.0897,0.8056
49,42,378,0.1045,0.0896,0.806
49,42,379,0.1043,0.0894,0.8064
49,42,380,0.104,0.0892,0.8068
49,42,381,0.1038,0.089,0.8072
49,42,382,0.1036,0.0888,0.8076
49,42,383,0.1034,0.0886,0.808
50,42,383,0.1053,0.0884,0.8063
50,42,384,0.105,0.0882,0.8067
51,42,384,0.1069,0.0881,0.805
51,42,385,0.1067,0.0879,0.8054
52,42,385,0.1086,0.0877,0.8038
52,42,386,0.1083,0.0875,0.8042
52,42,387,0.1081,0.0873,0.8046
52,42,388,0.1079,0.0871,0.805
52,42,389,0.1077,0.087,0.8054
52,42,390,0.1074,0.0868,0.8058
52,42,391,0.1072,0.0866,0.8062
52,42,392,0.107,0.0864,0.8066
52,42,393,0.1068,0.0862,0.807
52,43,393,0.1066,0.0881,0.8053
52,43,394,0.1063,0.0879,0.8057
52,43,395,0.1061,0.0878,0.8061
52,43,396,0.1059,0.0876,0.8065
53,43,396,0.1077,0.0874,0.8049
53,43,397,0.1075,0.0872,0.8053
53,43,398,0.1073,0.087,0.8057
53,43,399,0.1071,0.0869,0.8061
53,43,400,0.1069,0.0867,0.8065
53,44,400,0.1066,0.0885,0.8048
53,44,401,0.1064,0.0884,0.8052
53,44,402,0.1062,0.0882,0.8056
53,45,402,0.106,0.09,0.804
53,45,403,0.1058,0.0898,0.8044
54,45,403,0.1076,0.0896,0.8028
54,45,404,0.1074,0.0895,0.8032
54,45,405,0.1071,0.0893,0.8036
54,45,406,0.1069,0.0891,0.804
54,45,407,0.1067,0.0889,0.8043
54,45,408,0.1065,0.0888,0.8047
54,45,409,0.1063,0.0886,0.8051
54,45,410,0.1061,0.0884,0.8055
54,45,411,0.1059,0.0882,0.8059
54,45,412,0.1057,0.0881,0.8063
54,45,413,0.1055,0.0879,0.8066
54,45,414,0.1053,0.0877,0.807
54,45,415,0.1051,0.0875,0.8074
54,45,416,0.1049,0.0874,0.8078
54,46,416,0.1047,0.0891,0.8062
54,46,417,0.1044,0.089,0.8066
54,46,418,0.1042,0.0888,0.8069
54,46,419,0.104,0.0886,0.8073
54,46,420,0.1038,0.0885,0.8077
55,46,420,0.1056,0.0883,0.8061
55,46,421,0.1054,0.0881,0.8065
55,46,422,0.1052,0.088,0.8069
55,46,423,0.105,0.0878,0.8073
56,46,423,0.1067,0.0876,0.8057
56,46,424,0.1065,0.0875,0.8061
56,46,425,0.1063,0.0873,0.8065
56,46,426,0.1061,0.0871,0.8068
56,46,427,0.1059,0.087,0.8072
56,46,428,0.1057,0.0868,0.8075
56,46,429,0.1055,0.0866,0.8079
56,46,430,0.1053,0.0865,0.8083
56,46,431,0.1051,0.0863,0.8086
56,46,432,0.1049,0.0861,0.809
56,46,433,0.1047,0.086,0.8093
56,46,434,0.1045,0.0858,0.8097
56,46,435,0.1043,0.0857,0.8101
56,46,436,0.1041,0.0855,0.8104
57,46,436,0.1058,0.0853,0.8089
57,46,437,0.1056,0.0852,0.8093
57,46,438,0.1054,0.085,0.8096
57,46,439,0.1052,0.0849,0.81
57,46,440,0.105,0.0847,0.8103
57,46,441,0.1048,0.0846,0.8107
58,46,441,0.1064,0.0844,0.8092
58,46,442,0.1062,0.0842,0.8095
58,46,443,0.106,0.0841,0.8099
58,46,444,0.1058,0.0839,0.8102
58,46,445,0.1056,0.0838,0.8106
58,46,446,0.1055,0.0836,0.8109
58,46,447,0.1053,0.0835,0.8113
59,46,447,0.1069,0.0833,0.8098
59,46,448,0.1067,0.0832,0.8101
59,46,449,0.1065,0.083,0.8105
59,46,450,0.1063,0.0829,0.8108
59,46,451,0.1061,0.0827,0.8112
59,46,452,0.1059,0.0826,0.8115
59,46,453,0.1057,0.0824,0.8118
59,46,454,0.1055,0.0823,0.8122
59,46,455,0.1054,0.0821,0.8125
59,46,456,0.1052,0.082,0.8128
59,46,457,0.105,0.0819,0.8132
59,46,458,0.1048,0.0817,0.8135
59,46,459,0.1046,0.0816,0.8138
59,46,460,0.1044,0.0814,0.8142
59,46,461,0.1042,0.0813,0.8145
59,46,462,0.1041,0.0811,0.8148
59,46,463,0.1039,0.081,0.8151
59,46,464,0.1037,0.0808,0.8155
59,46,465,0.1035,0.0807,0.8158
59,46,466,0.1033,0.0806,0.8161
59,46,467,0.1031,0.0804,0.8164
59,46,468,0.103,0.0803,0.8168
60,46,468,0.1045,0.0801,0.8153
60,46,469,0.1043,0.08,0.8157
60,46,470,0.1042,0.0799,0.816
60,46,471,0.104,0.0797,0.8163
60,46,472,0.1038,0.0796,0.8166
60,46,473,0.1036,0.0794,0.8169
60,46,474,0.1034,0.0793,0.8172
60,46,475,0.1033,0.0792,0.8176
60,46,476,0.1031,0.079,0.8179
60,46,477,0.1029,0.0789,0.8182
60,47,477,0.1027,0.0805,0.8168
60,47,478,0.1026,0.0803,0.8171
60,47,479,0.1024,0.0802,0.8174
60,47,480,0.1022,0.0801,0.8177
60,47,481,0.102,0.0799,0.818
60,47,482,0.1019,0.0798,0.8183
60,47,483,0.1017,0.0797,0.8186
61,47,483,0.1032,0.0795,0.8173
61,47,484,0.103,0.0794,0.8176
61,47,485,0.1029,0.0793,0.8179
61,47,486,0.1027,0.0791,0.8182
61,47,487,0.1025,0.079,0.8185
61,47,488,0.1023,0.0789,0.8188
61,47,489,0.1022,0.0787,0.8191
61,47,490,0.102,0.0786,0.8194
61,47,491,0.1018,0.0785,0.8197
61,47,492,0.1017,0.0783,0.82
61,47,493,0.1015,0.0782,0.8203
61,47,494,0.1013,0.0781,0.8206
61,48,494,0.1012,0.0796,0.8192
61,48,495,0.101,0.0795,0.8195
61,48,496,0.1008,0.0793,0.8198
61,48,497,0.1007,0.0792,0.8201
61,48,498,0.1005,0.0791,0.8204
61,48,499,0.1003,0.0789,0.8207
61,48,500,0.1002,0.0788,0.821
61,48,501,0.1,0.0787,0.8213
61,48,502,0.0998,0.0786,0.8216
61,48,503,0.0997,0.0784,0.8219
61,48,504,0.0995,0.0783,0.8222
61,48,505,0.0993,0.0782,0.8225
61,48,506,0.0992,0.078,0.8228
61,48,507,0.099,0.0779,0.8231
61,48,508,0.0989,0.0778,0.8233
61,48,509,0.0987,0.0777,0.8236
61,48,510,0.0985,0.0775,0.8239
61,48,511,0.0984,0.0774,0.8242
61,48,512,0.0982,0.0773,0.8245
61,48,513,0.0981,0.0772,0.8248
61,48,514,0.0979,0.077,0.825
61,48,515,0.0978,0.0769,0.8253
61,48,516,0.0976,0.0768,0.8256
61,48,517,0.0974,0.0767,0.8259
61,48,518,0.0973,0.0766,0.8262
61,48,519,0.0971,0.0764,0.8264
61,48,520,0.097,0.0763,0.8267
61,48,521,0.0968,0.0762,0.827
61,48,522,0.0967,0.0761,0.8273
61,48,523,0.0965,0.0759,0.8275
61,48,524,0.0964,0.0758,0.8278
61,48,525,0.0962,0.0757,0.8281
62,48,525,0.0976,0.0756,0.8268
62,48,526,0.0975,0.0755,0.827
62,48,527,0.0973,0.0754,0.8273
63,48,527,0.0987,0.0752,0.826
63,48,528,0.0986,0.0751,0.8263
63,48,529,0.0984,0.075,0.8266
63,48,530,0.0983,0.0749,0.8268
63,48,531,0.0981,0.0748,0.8271
63,48,532,0.098,0.0747,0.8274
63,48,533,0.0978,0.0745,0.8276
63,48,534,0.0977,0.0744,0.8279
63,48,535,0.0975,0.0743,0.8282
63,48,536,0.0974,0.0742,0.8284
63,48,537,0.0972,0.0741,0.8287
63,48,538,0.0971,0.074,0.829
63,48,539,0.0969,0.0738,0.8292
63,49,539,0.0968,0.0753,0.828
63,49,540,0.0966,0.0752,0.8282
63,49,541,0.0965,0.075,0.8285
63,49,542,0.0963,0.0749,0.8287
63,49,543,0.0962,0.0748,0.829
63,49,544,0.096,0.0747,0.8293
63,49,545,0.0959,0.0746,0.8295
63,49,546,0.0957,0.0745,0.8298
63,49,547,0.0956,0.0744,0.83
63,49,548,0.0955,0.0742,0.8303
63,49,549,0.0953,0.0741,0.8306
63,49,550,0.0952,0.074,0.8308
63,49,551,0.095,0.0739,0.8311
63,49,552,0.0949,0.0738,0.8313
63,49,553,0.0947,0.0737,0.8316
63,49,554,0.0946,0.0736,0.8318
63,49,555,0.0945,0.0735,0.8321
63,49,556,0.0943,0.0734,0.8323
63,49,557,0.0942,0.0732,0.8326
63,49,558,0.094,0.0731,0.8328
63,49,559,0.0939,0.073,0.8331
63,49,560,0.0938,0.0729,0.8333
63,49,561,0.0936,0.0728,0.8336
63,49,562,0.0935,0.0727,0.8338
63,49,563,0.0933,0.0726,0.8341
63,49,564,0.0932,0.0725,0.8343
