success,failure,stuck,success_percent,failure_percent
27,28,36,0.2967,0.7033
27,28,37,0.2935,0.7065
27,28,38,0.2903,0.7097
27,29,38,0.2872,0.7128
27,29,39,0.2842,0.7158
27,29,40,0.2812,0.7188
28,29,40,0.2887,0.7113
29,29,40,0.2959,0.7041
29,30,40,0.2929,0.7071
30,30,40,0.3,0.7
30,30,41,0.297,0.703
31,30,41,0.3039,0.6961
31,30,42,0.301,0.699
31,30,43,0.2981,0.7019
31,30,44,0.2952,0.7048
31,30,45,0.2925,0.7075
31,30,46,0.2897,0.7103
31,30,47,0.287,0.713
31,31,47,0.2844,0.7156
31,31,48,0.2818,0.7182
31,31,49,0.2793,0.7207
31,32,49,0.2768,0.7232
31,32,50,0.2743,0.7257
31,32,51,0.2719,0.7281
31,32,52,0.2696,0.7304
31,32,53,0.2672,0.7328
31,32,54,0.265,0.735
31,32,55,0.2627,0.7373
31,32,56,0.2605,0.7395
31,32,57,0.2583,0.7417
31,32,58,0.2562,0.7438
31,32,59,0.2541,0.7459
31,33,59,0.252,0.748
31,33,60,0.25,0.75
32,33,60,0.256,0.744
32,33,61,0.254,0.746
32,33,62,0.252,0.748
32,33,63,0.25,0.75
32,33,64,0.2481,0.7519
32,33,65,0.2462,0.7538
32,33,66,0.2443,0.7557
32,33,67,0.2424,0.7576
32,33,68,0.2406,0.7594
32,34,68,0.2388,0.7612
32,34,69,0.237,0.763
32,34,70,0.2353,0.7647
32,34,71,0.2336,0.7664
32,34,72,0.2319,0.7681
32,35,72,0.2302,0.7698
32,35,73,0.2286,0.7714
33,35,73,0.234,0.766
33,35,74,0.2324,0.7676
33,35,75,0.2308,0.7692
34,35,75,0.2361,0.7639
34,36,75,0.2345,0.7655
34,37,75,0.2329,0.7671
34,37,76,0.2313,0.7687
34,38,76,0.2297,0.7703
35,38,76,0.2349,0.7651
35,38,77,0.2333,0.7667
35,38,78,0.2318,0.7682
35,39,78,0.2303,0.7697
35,39,79,0.2288,0.7712
35,39,80,0.2273,0.7727
35,40,80,0.2258,0.7742
35,40,81,0.2244,0.7756
36,40,81,0.2293,0.7707
36,40,82,0.2278,0.7722
36,40,83,0.2264,0.7736
37,40,83,0.2312,0.7688
37,40,84,0.2298,0.7702
37,40,85,0.2284,0.7716
37,40,86,0.227,0.773
37,40,87,0.2256,0.7744
38,40,87,0.2303,0.7697
38,40,88,0.2289,0.7711
38,40,89,0.2275,0.7725
38,40,90,0.2262,0.7738
38,40,91,0.2249,0.7751
38,41,91,0.2235,0.7765
38,41,92,0.2222,0.7778
38,41,93,0.2209,0.7791
39,41,93,0.2254,0.7746
39,41,94,0.2241,0.7759
39,41,95,0.2229,0.7771
40,41,95,0.2273,0.7727
40,41,96,0.226,0.774
40,41,97,0.2247,0.7753
40,41,98,0.2235,0.7765
40,41,99,0.2222,0.7778
40,41,100,0.221,0.779
40,41,101,0.2198,0.7802
40,42,101,0.2186,0.7814
40,43,101,0.2174,0.7826
40,43,102,0.2162,0.7838
41,43,102,0.2204,0.7796
41,44,102,0.2193,0.7807
41,44,103,0.2181,0.7819
41,44,104,0.2169,0.7831
41,44,105,0.2158,0.7842
41,44,106,0.2147,0.7853
41,44,107,0.2135,0.7865
41,44,108,0.2124,0.7876
41,44,109,0.2113,0.7887
41,44,110,0.2103,0.7897
41,44,111,0.2092,0.7908
41,44,112,0.2081,0.7919
